genes	logFC	logCPM	LR	PValue	FDR
SAT1	SAT1	-1.50135650008943	7.08318526446065	9.16692183095024	0.00246428710599982	0.00604925952389137
SFTPA1	SFTPA1	6.60735884024145	-0.51979371412934	9.15698753626902	0.00247770117120482	0.00608139530265873
BRD4	BRD4	0.703743816186492	4.71218766924965	9.15113817768497	0.00248563407281302	0.00610007121361579
ELF2	ELF2	0.517848428170299	6.31778838567537	9.1508964970411	0.00248596239412886	0.00610008205454447
SLC24A1	SLC24A1	0.595161507167681	4.36407666737906	9.14845491066835	0.00248928173999196	0.00610743134565772
ZNF239	ZNF239	-1.17825705791393	2.56601369922522	9.14737083438727	0.00249075698741397	0.00611025483183109
IQCJ-SCHIP1	IQCJ-SCHIP1	0.767346817220324	3.111450183369	9.1458033680144	0.00249289161747942	0.00611469495076712
CILP	CILP	3.89741859019742	0.94806252637715	9.14258169271628	0.00249728483829296	0.00612467318134799
XRCC4	XRCC4	-0.891458714791232	3.67078548622274	9.13606389429439	0.00250619684479514	0.00614572984088891
NPTX1	NPTX1	2.30224229670507	2.74548444140991	9.13578249194892	0.00250658234183218	0.0061458749178135
C12orf65	C12orf65	-0.731362225590234	4.56576394415597	9.13189612588778	0.00251191248860158	0.0061581421371822
SKAP2	SKAP2	-0.882573566417964	5.58178744702852	9.13144172676595	0.00251253644717865	0.00615868828534762
PRSS36	PRSS36	-5.88089708256124	-0.820329735860312	9.13125762274072	0.00251278929456863	0.00615868828534762
GAR1	GAR1	-0.874988325818116	3.48824831145615	9.12418286532506	0.00252252531497414	0.00618174616225218
CD300C	CD300C	-4.9427337694043	-2.08196316548348	9.12212151916738	0.0025253692602206	0.00618791039262744
ATP8A2	ATP8A2	2.79022766197895	0.97543255278891	9.12086255133131	0.00252710780122954	0.00619136480038452
SPIN2B	SPIN2B	-1.7783907869057	2.0615586483934	9.1184709448552	0.0025304137784899	0.00619865799821805
MESP2	MESP2	-5.8482029185951	-1.19547270430154	9.11363997959223	0.00253710513765556	0.00621424126121305
QSOX1	QSOX1	-1.1710126327899	8.12715401054611	9.10940946836183	0.00254297955822781	0.00622759008104488
FEM1C	FEM1C	0.481814468052458	5.83512692093896	9.10923908039941	0.00254321644524591	0.00622759008104488
PLAA	PLAA	-0.497573485851419	5.73764582945636	9.1060485952978	0.00254765625227309	0.00623765083191096
PLEKHO1	PLEKHO1	-0.629769488131556	5.90810038868924	9.10563928227092	0.00254822641213986	0.00623823580135579
NARFL	NARFL	-1.10891028421419	3.87781351297468	9.10117123872559	0.00255445868274755	0.00625268005877108
CASQ1	CASQ1	2.32217271892723	1.04961389687823	9.10023642776964	0.00255576456387565	0.00625506355184796
METAP1	METAP1	-0.536834668036515	6.42556297556348	9.09975508253469	0.00255643724180439	0.00625589690422324
NXT1	NXT1	-1.18502707722836	3.49765804771234	9.09861901899999	0.00255802559848447	0.00625897052049604
BCLAF1	BCLAF1	0.351507241761384	8.5648827719715	9.09691522417714	0.00256040959128412	0.00626359272485145
C14orf1	C14orf1	-1.55474083013084	2.92400090421954	9.09679360229698	0.00256057985390704	0.00626359272485145
PKIA	PKIA	-1.72851803676264	3.89481177003901	9.0924806945326	0.00256662507639811	0.00627756494335139
GPX6	GPX6	7.36019743519761	-1.08017656243187	9.08777954990005	0.00257323097766129	0.00629290468800092
IL16	IL16	2.38094836941111	1.46227537303954	9.08674417492179	0.00257468817166145	0.00629565078380941
PRODH2	PRODH2	6.32327309197237	-0.729883166682409	9.08530292699308	0.00257671798872652	0.0062997961679458
DIS3	DIS3	0.529070432630415	7.39373373699868	9.08490320677033	0.00257728123223291	0.00630035532796501
PPM1L	PPM1L	1.96362901621061	3.3888251972785	9.08082263927083	0.00258303829180018	0.0063136093639809
TNFRSF11B	TNFRSF11B	-2.29990421752913	6.97385810478444	9.06556625484314	0.0026046786159998	0.00636567770245578
CASC3	CASC3	0.424623136121825	6.11376775873574	9.06164056015896	0.00261027670441467	0.00637853135775807
RQCD1	RQCD1	-0.729829037127847	6.12642195341914	9.06116156558528	0.00261096059203807	0.00637937478332291
TRIM14	TRIM14	1.49235163189918	3.37202799971986	9.0591244541999	0.00261387112338999	0.00638565765557189
ARRDC3	ARRDC3	1.5889809963884	8.40843934493358	9.05849105073957	0.0026147767722993	0.00638704162810801
ENO4	ENO4	2.60290194757194	0.450828161388955	9.05815145145411	0.00261526246715941	0.00638739956477931
DENND2D	DENND2D	1.89577967388517	2.1990791862531	9.05691966717969	0.00261702493357224	0.00639087533376115
PORCN	PORCN	-1.85010397058408	3.84968441259864	9.05364306603848	0.00262171904468714	0.00640150846215388
NRARP	NRARP	4.48582511623477	-0.0230713618529805	9.05040326954938	0.00262636883289383	0.00641203062352728
NR1I2	NR1I2	6.45971717308687	-0.606827816560137	9.05002452538515	0.00262691295656155	0.00641252776551182
NUDCD1	NUDCD1	0.502087836605333	6.2965930666088	9.04871299037282	0.00262879806077186	0.0064162978069617
SAMD11	SAMD11	-1.27511226356406	4.4953197025417	9.04795256857978	0.00262989166415069	0.00641752506558436
C18orf8	C18orf8	0.502379200316207	4.79718115947087	9.04788949416466	0.00262998239559178	0.00641752506558436
RHBG	RHBG	3.92289516874876	-0.431635103370135	9.04446306237854	0.00263491603585504	0.00642873088525172
PPT2	PPT2	-4.72125909761769	-1.54903982952286	9.03957441350661	0.00264197135922873	0.00644510966429465
IRS1	IRS1	-1.46393404438154	5.61542351715184	9.03857815240961	0.0026434115192209	0.00644778774012269
GNAQ	GNAQ	-0.458842096090376	7.19158905652975	9.03579585471593	0.0026474377331528	0.00645677218705862
NKX2-5	NKX2-5	7.38321064867066	-0.866963639542641	9.03425298992146	0.00264967306835783	0.00646138714183388
GLOD4	GLOD4	-0.545426759749783	5.40719188862528	9.03204504703843	0.00265287531629241	0.00646797751749239
ZNF677	ZNF677	-0.681460055434294	4.07779422919874	9.03191605848295	0.00265306251381239	0.00646797751749239
SEMA3G	SEMA3G	4.77594697389852	0.29621868586715	9.03028300714796	0.00265543367598133	0.00647292032355118
CAMLG	CAMLG	-0.720458210720442	5.27912445149556	9.02437085055962	0.00266403603317613	0.00649304912809707
RGPD1	RGPD1	1.46591863372658	1.40827506639848	9.02001132992369	0.00267039737889268	0.00650745507666241
AATK	AATK	2.79239015761708	0.565498616053336	9.0198468236332	0.00267063772566897	0.00650745507666241
CPT2	CPT2	-1.12235048216986	3.09778620862745	9.01186354486971	0.00268232787829758	0.00653509455782385
RWDD2A	RWDD2A	-1.08069515086976	3.4638553574232	9.00999535026178	0.00268507102438874	0.0065409316520907
LGALS3BP	LGALS3BP	-1.97953185190313	4.23712079042179	9.00630624548553	0.00269049625517641	0.00655330004833645
CDK19	CDK19	-0.756203062608941	5.22881429712038	9.00060257079876	0.00269890604476097	0.00657293386020733
GLCCI1	GLCCI1	0.959752559164411	3.28717037524907	8.99606224217133	0.00270561961288154	0.00658780769779895
UBALD2	UBALD2	-1.48688358113702	2.49153505769903	8.99599917981904	0.00270571297947618	0.00658780769779895
ASUN	ASUN	0.560953037637926	5.73850648121326	8.99290265804874	0.00271030154279564	0.00659749287326119
HMGXB3	HMGXB3	-0.457166360655398	5.99177954074355	8.99284203219251	0.00271039145969425	0.00659749287326119
PON2	PON2	-0.977483686145164	5.35959850319979	8.98944090120056	0.00271544068223764	0.00660892922829949
HAO1	HAO1	7.05336979562977	-1.16843885434213	8.98850403406949	0.00271683320556085	0.00661146398246899
TEN1	TEN1	6.93008450469319	-1.33226721308975	8.98814072228924	0.00271737341332402	0.00661192422391876
KATNBL1	KATNBL1	0.495996756221918	6.26223845652773	8.98769269358244	0.00271803973673772	0.00661269117193923
NLRP11	NLRP11	7.16303271722222	-0.661986096959995	8.97822818458308	0.00273215450806033	0.00664617228756137
DCAF8	DCAF8	0.599160150288733	5.21893313482306	8.97294932254624	0.00274005937802027	0.00666454065171843
TEX30	TEX30	-0.958570195281503	4.00183822897419	8.97093946124221	0.002743075159851	0.00667101426723578
SMAD9	SMAD9	-0.654068716170795	5.81961768088329	8.96909360087266	0.00274584782847679	0.00667689504889649
TSPAN11	TSPAN11	-3.32520638586415	4.58194020448151	8.96788731542861	0.00274766132834248	0.00668044226654711
STC1	STC1	-3.6266524370257	7.67298930215151	8.96740121642051	0.00274839246137518	0.00668071538703324
BRAT1	BRAT1	-0.756548681919182	4.54139457509663	8.96734094278055	0.0027484831316696	0.00668071538703324
ZNF556	ZNF556	6.83537093172166	-0.692228981889579	8.96640221133165	0.00274989566772006	0.00668328624469892
AQP7	AQP7	6.94734238980801	-0.839445986865189	8.96605390881588	0.00275041995594301	0.0066836979393903
TGFBR3L	TGFBR3L	-5.70070160363239	-0.457334999753906	8.95848034014714	0.00276184533031991	0.00671059645283382
DOK6	DOK6	1.25120448596228	4.64064634301291	8.95655619336527	0.00276475573953657	0.00671680145029569
MED7	MED7	-0.731109295971679	3.94301752586832	8.95498124156182	0.00276714028411435	0.00672172745656204
ZYG11B	ZYG11B	-0.493693845172909	7.24845328250583	8.95071271943041	0.00277361351512366	0.00673658283857671
LAGE3	LAGE3	-1.07236440280212	2.60982904619667	8.94366462987168	0.0027843356466501	0.0067617528347339
TSEN54	TSEN54	-1.04914931079338	2.49182799855098	8.94243407209493	0.00278621198337046	0.00676543711743372
MRPL46	MRPL46	1.03581922594819	2.9800610399391	8.93833049134398	0.00279247834935017	0.00677977887757016
ZNF133	ZNF133	0.626465705977562	4.79738761823939	8.93695656356265	0.00279457959987375	0.0067840058783736
FADS2	FADS2	-1.76099269072839	5.54058833904813	8.93585055282088	0.0027962722712674	0.00678724006763488
ZNF232	ZNF232	-0.959144693601297	2.83481587471066	8.93425560333401	0.00279871506232513	0.00679229391350119
TCEAL7	TCEAL7	-2.51905752275351	2.25260348179501	8.93147367437608	0.00280298099363885	0.00680177052611782
ZNF519	ZNF519	1.49538593297117	2.56418463496818	8.93118390233866	0.00280342572227801	0.0068019732836462
ARHGEF7	ARHGEF7	0.589488666214749	5.70288944447661	8.9299846179654	0.00280526709023113	0.00680528741822136
HIGD2A	HIGD2A	-1.0978227404466	3.84701615771711	8.92982364661272	0.00280551433733716	0.00680528741822136
MFN1	MFN1	0.365506805702648	6.97392595550653	8.92918297000867	0.00280649861646406	0.0068067982542006
RGMA	RGMA	2.65560804191965	0.777776300825423	8.92880988893897	0.0028070719469247	0.00680731212676189
GAB2	GAB2	0.947018821462407	5.41990378867929	8.92817406850619	0.00280804931487366	0.00680880555517133
RBPJL	RBPJL	6.83781955810262	-0.750440971335025	8.92722221463865	0.00280951312781208	0.00681147795263708
PAQR4	PAQR4	-1.69560109680723	2.10327155753347	8.92604254740257	0.00281132835995787	0.00681500154499762
KCNK4	KCNK4	6.11893103124772	-1.24561936280717	8.92394531771296	0.00281455844766826	0.00682195357077689
NR1D1	NR1D1	2.0215471908391	2.08133469946707	8.92203099950334	0.00281751011085811	0.00682822904617047
MYBPC3	MYBPC3	5.92537409296947	-0.383739401843813	8.92010869069632	0.00282047725790379	0.00683454042693026
AC016722.1	AC016722.1	3.39687299593305	0.338386159505314	8.91664380598829	0.00282583343874065	0.00684663851174612
CPS1	CPS1	1.10251157036793	4.81219824644953	8.9130711552952	0.00283136702631186	0.00685916326299605
AKNA	AKNA	-1.28372373196234	3.54896465781816	8.90936224960562	0.00283712329836809	0.00687222419011784
TMA16	TMA16	-0.528181686976042	5.08479981218484	8.90404068812296	0.00284540320069519	0.00689052622253631
CYFIP1	CYFIP1	-0.400798835484948	7.47333524828868	8.90403578271733	0.00284541084440423	0.00689052622253631
DIS3L2	DIS3L2	0.815588986827766	4.19660834206356	8.89098736613181	0.00286581715447717	0.00693905045902141
STRA8	STRA8	6.45340990368035	-0.67417213975041	8.88428828491578	0.00287635147088154	0.00696366207110323
ADCY7	ADCY7	-1.11116265502266	4.98149728616246	8.88137267632825	0.00288094854512082	0.00697389510928797
MFSD10	MFSD10	-0.690844728883014	4.8591703230191	8.87691242150562	0.00288799552498064	0.00699005522708653
OIP5	OIP5	2.47086139176277	1.37315449819543	8.876293602888	0.00288897460950821	0.00699152644832538
PTCRA	PTCRA	5.38844842484717	0.125215038734598	8.87107429139393	0.00289724594190301	0.00701060853997913
BRCA2	BRCA2	1.66508891359968	5.41383669753047	8.87084866939017	0.00289760403946251	0.00701060853997913
C14orf178	C14orf178	7.1895595417774	-0.723153037853551	8.86787563989526	0.00290232690541205	0.00702113328318885
ADRB1	ADRB1	7.15808622418229	-0.560162088528526	8.86699559339238	0.00290372642019846	0.00702361670583066
FSIP2	FSIP2	2.28785358670853	3.26960600313382	8.86629429632923	0.00290484216518371	0.00702541318825027
C9orf142	C9orf142	-1.02402887585926	3.51742822010496	8.86218123315824	0.00291139471105955	0.00704035652200622
PRG4	PRG4	2.49390372671623	0.715812901197742	8.85818767229492	0.00291777124205112	0.00705487043286027
C5orf28	C5orf28	-0.880269657138172	4.84493806623092	8.8481042705135	0.00293393464075144	0.00709304121813502
TMPRSS9	TMPRSS9	2.79617529133775	-0.0418474691979983	8.84473882569961	0.00293934956963662	0.00710435133606631
PLA2G12A	PLA2G12A	-0.794417584925702	4.73183578657778	8.84472777520415	0.00293936736635845	0.00710435133606631
SPIN3	SPIN3	1.17305893253165	2.49489810161197	8.84349636254395	0.00294135123099416	0.00710823402198294
PODN	PODN	-1.68971257595385	5.34388886401203	8.84125383045168	0.00294496755170675	0.00711606029013258
DIAPH1	DIAPH1	0.725079766684823	6.18076925442918	8.8387815211015	0.00294895964697816	0.0071247924350917
LAMB3	LAMB3	-2.06328144366757	3.40793771048598	8.83733814005346	0.00295129284876383	0.00712886575050251
NCKIPSD	NCKIPSD	-1.02311671732816	3.58794477175385	8.83720262394437	0.00295151200459842	0.00712886575050251
CALHM1	CALHM1	4.01606719972755	-0.210706898212848	8.8370361867354	0.00295178118846804	0.00712886575050251
ARID5A	ARID5A	-1.67519838178918	3.57390836621126	8.83381446086827	0.00295699669804549	0.00714054607184136
KM-PA-2	KM-PA-2	-1.27909162778685	1.09133748094314	8.83349692971591	0.00295751124168037	0.00714087297622646
ENTPD5	ENTPD5	0.528821443804483	4.8137639314181	8.83236356351457	0.00295934854769764	0.00714439318020633
DCTN4	DCTN4	-0.398156377165896	6.94820930512983	8.8277913600235	0.00296677235211009	0.00716139755284406
VPS33B	VPS33B	0.658505319033757	4.55395762189006	8.82520709411972	0.00297097674316571	0.00717062732334228
TMEM178A	TMEM178A	3.64516348763802	-0.466247320223899	8.82154907046875	0.00297693840037018	0.00718409545030388
FAM73A	FAM73A	0.49295929061492	6.05366744995072	8.81915329339967	0.00298084949785216	0.00719261224766814
FARP1	FARP1	0.416823125312612	6.45328205862262	8.81536955446569	0.00298703707265045	0.00720661916336483
MYO1B	MYO1B	-0.709487665949706	8.50556246962114	8.81493398010623	0.00298775020738783	0.00720741637706354
SULT2A1	SULT2A1	6.57562526126035	-1.09966450544873	8.81384902960335	0.00298952727124406	0.00721077959776376
KIAA1257	KIAA1257	4.1504953358002	-0.447953468374997	8.80802562668519	0.00299908391314282	0.00723290400002801
ST8SIA5	ST8SIA5	3.16830390034201	1.78962219974332	8.79987120453158	0.00301251811238867	0.00726437306153853
G0S2	G0S2	-5.09521495939116	2.05184485578021	8.79958561888849	0.00301298971375768	0.00726458011511951
FAM71F2	FAM71F2	1.86896781429652	1.19602000005234	8.7947040347124	0.00302106251735217	0.00728311192899302
PSG6	PSG6	-3.7725629827062	0.281394000867823	8.79216834456743	0.0030252645224032	0.00729230855630609
LUZP2	LUZP2	5.36440408943166	0.528723986684831	8.79136766923284	0.00302659259019347	0.00729457617751646
FAM168A	FAM168A	-0.72226955208485	6.61653876990572	8.78981669775259	0.00302916684769092	0.00729984635221537
ABCA5	ABCA5	0.847083409868189	4.24473355525291	8.78407400854366	0.00303871777776268	0.00732192578155124
RAF1	RAF1	0.438175469319421	7.33229351516986	8.77780171490741	0.00304918447811916	0.00734620586880109
ZNF618	ZNF618	0.900889465905183	4.39383896143558	8.77641519062264	0.00305150313743106	0.00735085169957011
DIAPH3	DIAPH3	1.9720138130457	5.92339936771707	8.76640407427936	0.00306829779104905	0.00739036351180799
C3orf65	C3orf65	2.13638128809219	0.669977458326028	8.76304586463204	0.00307395253499332	0.007403036840349
RP11-192H23.4	RP11-192H23.4	2.74623602817854	0.370649921049599	8.76272446439845	0.00307449428179746	0.00740339481001043
SMAGP	SMAGP	-1.50019756778892	3.76674142812199	8.75732228310306	0.00308361463902673	0.00742440737621969
FAM216B	FAM216B	7.66684879762008	-0.216028322587408	8.75425369221067	0.0030888074951408	0.00743595954953172
ZBED3	ZBED3	1.7294348947774	0.395781631665586	8.75263112636316	0.00309155688992242	0.0074416271610313
NDUFB8	NDUFB8	-0.958239632342183	3.267119264383	8.74872720155937	0.00309818217972069	0.00745662172404853
MPPED2	MPPED2	2.06549621893339	1.76558722683189	8.74722832593567	0.00310072972906578	0.00746179951284127
PROK1	PROK1	6.58589517528268	-0.777119549913934	8.73774553985806	0.00311689645673416	0.00749974587577288
KIF20B	KIF20B	2.06467016489974	6.34585532102501	8.73672819921067	0.00311863594912774	0.00750297276825789
LINGO3	LINGO3	5.93614100609808	-0.529181498279946	8.73382235961611	0.00312360991186785	0.00751397949549205
NPAS3	NPAS3	2.59541217811845	1.37506951133362	8.72678007546923	0.00313569774506735	0.00754209395055598
CYP1A2	CYP1A2	5.05254295879151	-0.969670741256585	8.72484406182552	0.00313902916636291	0.00754914267527937
ZIC2	ZIC2	3.86375888619798	-0.244262310263657	8.72452720688575	0.0031395747410863	0.00754949069188946
IL5RA	IL5RA	4.28955277730536	-0.104949100405213	8.71749551796631	0.00315170703763494	0.00757769674962069
TM4SF4	TM4SF4	3.50479671326808	0.0681007837659155	8.71368255968631	0.0031583057275061	0.00759259277075855
CCDC146	CCDC146	1.47916420006414	2.26527425318122	8.71266396479265	0.00316007087848373	0.00759586660554999
SMARCA2	SMARCA2	-0.447660639695851	6.73937304418293	8.71101934462892	0.00316292300198004	0.00760175202862304
CHRM1	CHRM1	6.74527980778055	-0.529832243962423	8.70952711868998	0.00316551310461722	0.00760700629057753
TIAM2	TIAM2	1.6930327917686	4.69967980134728	8.70574714844133	0.00317208376452975	0.0076218236204885
MLXIPL	MLXIPL	6.44850460524218	-0.379656056923478	8.70486863816698	0.00317361284822207	0.0076245249101373
SPATA6	SPATA6	0.952596596543783	2.94305169876187	8.70413764026378	0.00317488575138743	0.00762661012192339
NPC1	NPC1	-0.915123689850118	5.95978145391444	8.70329315428658	0.00317635691978448	0.00762917100756295
PTCD1	PTCD1	1.29851218119794	2.7437103998259	8.70126346800848	0.00317989564463265	0.00763669659211511
PCDHB7	PCDHB7	-3.81192486054097	0.631160212255647	8.69895130556664	0.00318393174369666	0.00764541457720759
CDC25A	CDC25A	2.02002458166224	4.30100950498574	8.69840832066932	0.00318488032994353	0.00764671739594932
NSUN5	NSUN5	-0.67142281139268	4.09545676235542	8.69761102517571	0.00318627371334744	0.00764908767921891
