genes	logFC	logCPM	LR	PValue	FDR
RBM11	RBM11	3.57697456333827	-0.91910401018824	10.9427055415574	0.000939728460870402	0.00167959628960542
ZSCAN10	ZSCAN10	5.40513360275916	-1.2592683163111	10.9409062830263	0.000940641472239896	0.00168106859429626
NOC4L	NOC4L	0.557145043772773	2.86402023201455	10.938301693543	0.000941964727904904	0.00168327371862919
ABCD4	ABCD4	0.443249794240794	4.37761798979835	10.9339053739253	0.000944202538956951	0.00168711256320458
ASCL4	ASCL4	5.06410165419923	-1.49806186325258	10.9216023385048	0.000950493632107502	0.00169819244601846
MAGED4B	MAGED4B	-1.62897638102269	1.43828035885264	10.9168170138169	0.000952952016239054	0.00170242319501329
PPT2	PPT2	-2.30055130538252	-1.54903982952286	10.91338480247	0.000954719218378145	0.00170541848048142
FAM160A2	FAM160A2	-0.547605792635395	3.96894209820434	10.9086710374396	0.000957151678198096	0.0017095765201185
PRELP	PRELP	-2.16897189975878	2.86720822347918	10.9085223583826	0.00095722850340623	0.0017095765201185
POLQ	POLQ	1.36843710223221	4.66716106387502	10.9076705353473	0.000957668776269399	0.00171020065081373
FAS	FAS	-0.501568576941435	6.52817379762227	10.9063709832974	0.000958340856651977	0.00171123858474701
TEX35	TEX35	3.06840790510152	-0.915748809857065	10.9051395193168	0.000958978164477001	0.00171221423697339
ADC	ADC	0.813355117533519	2.30724138132944	10.9049039692756	0.000959100115261546	0.00171226964363643
SYCP1	SYCP1	5.21459827187329	-1.65660636319599	10.9034966575876	0.000959829046307806	0.00171332394872961
MBLAC1	MBLAC1	-2.18316643176624	0.478925180875571	10.9034125733279	0.000959872616314239	0.00171332394872961
ALOXE3	ALOXE3	1.42983031025157	0.0421711251044485	10.903063998636	0.00096005325886438	0.00171348398637158
OSGEPL1	OSGEPL1	0.587312194501535	3.29725910676571	10.9019203418018	0.000960646179842731	0.0017143797503059
BCLAF1	BCLAF1	0.222013539559612	8.5648827719715	10.8995588659429	0.000961871642535824	0.00171640407844203
OR6C70	OR6C70	5.38948100362243	-1.56356158116075	10.896982389625	0.000963210480642569	0.00171863031567423
SOWAHD	SOWAHD	4.06424486056484	-0.43302620661461	10.8950815674227	0.000964199430143392	0.0017202318935099
XCL2	XCL2	4.86760873451856	-1.42698812349677	10.8897648244291	0.000966971052082589	0.00172501333938348
TMEM181	TMEM181	0.218049517556807	7.26793895183508	10.8711439463991	0.000976741803212323	0.00174227868724168
SUPT7L	SUPT7L	-0.339634603015726	5.34547846237012	10.8658236983797	0.000979551738656002	0.00174712547533938
KCNF1	KCNF1	-3.00663978311087	0.430046948855621	10.8653711101238	0.000979791154035471	0.00174727331100781
CCNB1	CCNB1	-1.41891555935558	5.76851778117836	10.8653162485971	0.000979820179342299	0.00174727331100781
ZNF568	ZNF568	0.433978734511812	4.95100720747295	10.8623002209718	0.000981417192156425	0.00174995549894735
AKNA	AKNA	-0.800225472648807	3.54896465781816	10.8575362124487	0.000983945140322245	0.0017542969637119
IFI44	IFI44	0.751074075432157	3.18746469054537	10.856937653268	0.000984263221859865	0.00175469796074279
EPM2A	EPM2A	0.57806669640933	3.33076225399006	10.8481245842419	0.000988958647345237	0.00176290186516354
ORAI3	ORAI3	-0.999260797488043	2.52449657046611	10.84199541516	0.000992237493480021	0.00176857928399671
LUZP1	LUZP1	-0.367662114963654	6.57302350726331	10.8408728432649	0.000992839211975358	0.00176948432659524
PRSS35	PRSS35	-3.07121439734432	1.0766858192773	10.8360879335635	0.000995408149999671	0.00177362077393993
PTGES	PTGES	-2.06343403621149	2.32494618517424	10.8360510642435	0.00099542797059563	0.00177362077393993
ECHDC2	ECHDC2	0.726477712664082	3.95381747918287	10.8360237436786	0.000995442658129087	0.00177362077393993
FAM160B1	FAM160B1	-0.358440062960051	6.95746882568614	10.8349161672586	0.000996038275687925	0.00177451412789998
LXN	LXN	-2.48065782678625	3.14922007661785	10.8345257855033	0.000996248295829511	0.0017747204081874
DOCK8	DOCK8	4.28741482154559	-0.994371951372063	10.8315290567077	0.000997861987729788	0.00177742691903103
CDC73	CDC73	0.293538706146289	6.41574303459261	10.8310527722503	0.000998118702837757	0.00177771605168749
MS4A6A	MS4A6A	5.11223105709395	-1.51555014500026	10.8301575713151	0.000998601392729978	0.00177840756778096
RLN3	RLN3	5.87983771691693	-1.51859732844613	10.8292060035795	0.000999114734271624	0.00177911030703038
TMEM178A	TMEM178A	2.11862701197619	-0.466247320223899	10.829075928841	0.000999184926324021	0.00177911030703038
MTA3	MTA3	0.401769231633655	4.90326735568042	10.8242123028381	0.0010018130605248	0.00178362122980371
DEPDC1B	DEPDC1B	1.35512099026154	3.39065135141622	10.8236990720523	0.0010020908000253	0.00178394706842579
SHMT1	SHMT1	0.839584485297955	2.94249219060233	10.8201736417702	0.00100400072432868	0.00178717822696427
COL4A4	COL4A4	1.35338972751957	1.43995702026583	10.8189302270462	0.00100467522997772	0.00178820986732543
NR2F1	NR2F1	-1.07134425866269	2.9940497310558	10.8169675320438	0.00100574085077823	0.00178993738827314
BRINP2	BRINP2	5.80760490922348	-1.43098653296717	10.8112759813717	0.00100883747509388	0.00179527885934452
HNF4A	HNF4A	5.06413894874192	-1.4404841446378	10.8107836471746	0.00100910579397925	0.00179558667970627
CBWD5	CBWD5	0.537722214695389	4.07904945996642	10.8045264704517	0.00101252220792953	0.00180149558261095
ZHX2	ZHX2	0.614007531319816	3.55777984973541	10.8026355537925	0.0010135569468809	0.00180316625548913
FXYD1	FXYD1	-3.69586911928234	-2.33678015316961	10.7949698673412	0.00101776269657001	0.00181047745957334
C19orf43	C19orf43	0.352226201203025	6.42947026394583	10.7945138585363	0.00101801343953232	0.00181075246568873
RPL18A	RPL18A	0.523294198910829	9.28067962571114	10.7942091294843	0.00101818103398194	0.00181087953659286
RAD23A	RAD23A	-0.329333202234148	5.80494144246688	10.7934473690622	0.00101860010796369	0.00181145380861946
ABHD16B	ABHD16B	-1.7954537663347	1.01857271215203	10.792859303703	0.00101892374485693	0.00181185826521486
ZBTB12	ZBTB12	-3.45835633593848	-2.2271532583064	10.7925874648015	0.0010190733842866	0.00181195327098466
HDAC2	HDAC2	0.255889940712436	7.08184477397933	10.7858357238637	0.00102279716159228	0.00181840261911333
SUCLG2	SUCLG2	0.294607384223061	6.33544657236138	10.784837593088	0.00102334882549405	0.00181921166986308
MSX2	MSX2	-1.50185372188132	0.810314837984599	10.7826859796404	0.00102453903956235	0.00182115561416495
IL21R	IL21R	-1.42750487761308	1.90067416484298	10.7742456629034	0.00102922152689904	0.00182930624915908
NOX1	NOX1	1.79751949144385	0.133675257690113	10.7735743359569	0.00102959489107535	0.00182979716746458
KLF17	KLF17	1.61274421602162	-0.0689510763202895	10.7714308707512	0.00103078791459838	0.0018317445551643
JAG1	JAG1	1.21742012669707	4.59479699626705	10.7697287409804	0.00103173629270482	0.00183325687333804
TRO	TRO	-0.899583552128033	3.92896859144582	10.769105230048	0.00103208391598964	0.00183370154621065
SPA17	SPA17	0.836339624827067	1.76206143178574	10.7667097482174	0.00103342056049813	0.00183590316157545
CENPA	CENPA	-1.5984158580393	2.41415211516699	10.7621539318011	0.00103596747381527	0.00184025423829116
SETD6	SETD6	0.574161771180967	3.30111660690146	10.7542723607312	0.00104038863988028	0.00184793353342123
CTPS2	CTPS2	-0.465113294202224	4.09558505621448	10.7485266886549	0.00104362369615053	0.00185350481606968
OR4K15	OR4K15	5.6960567449723	-1.67245432398444	10.743946090367	0.00104621005397615	0.00185792305012096
GRM6	GRM6	1.96064899844928	-0.361208936702504	10.7420846072015	0.00104726296084091	0.00185944901010347
CAMK2B	CAMK2B	1.35712344283867	0.870981507689436	10.742077822696	0.00104726680030624	0.00185944901010347
GPC2	GPC2	1.26389234450378	0.25955985534755	10.7408961085727	0.00104793576937599	0.00186046138241497
PRMT3	PRMT3	0.469451933720381	4.66216073602508	10.7344511584283	0.0010515918734704	0.00186677629871505
OR1S1	OR1S1	5.05250731838133	-1.50488890468493	10.7332921022458	0.00105225075260308	0.00186776987971479
OR9Q2	OR9Q2	5.32133930557337	-1.15768358245965	10.7287818595262	0.00105481862933954	0.00187215146982863
PARVG	PARVG	3.42969887382371	-0.424375632026467	10.7264360445304	0.00105615670817436	0.00187434972531546
C1orf111	C1orf111	4.71473839760667	-1.33478733415236	10.7239381501945	0.00105758342222357	0.0018767048516665
PCNXL4	PCNXL4	-0.270848710907169	6.94648755349165	10.7228118876268	0.00105822734335385	0.0018776705820033
GNL3L	GNL3L	-0.440523626067543	4.99736425882812	10.7195743247201	0.00106008057316222	0.00188078167068903
TTC5	TTC5	0.431076578670618	4.80001901853225	10.7171967922656	0.00106144359875896	0.00188302254101616
ZNF595	ZNF595	0.920284388492533	2.51487321163736	10.7166872662331	0.00106173593766073	0.00188336374813643
HAND1	HAND1	2.86161849033306	-0.636833633717147	10.7156993980686	0.00106230295582994	0.00188419208581138
GLRA2	GLRA2	2.84723574833693	-0.445298025521168	10.7054228703785	0.00106821969099435	0.00189450809308754
AGPAT5	AGPAT5	-0.78013641052973	4.39603671478681	10.7000332748337	0.00107133607727153	0.00189985615284885
ABCB11	ABCB11	6.11548584135362	-1.23135730285969	10.6969090288864	0.00107314679594977	0.00190288801507598
SPATA25	SPATA25	1.38888496086778	0.151168495183167	10.6954581322597	0.00107398874414636	0.0019042016586809
TSPAN16	TSPAN16	3.68730008932911	-1.07656608458094	10.6944890002716	0.00107455149885801	0.0019050200864156
AADACL2	AADACL2	4.49225275019668	-1.03519906056722	10.6918869457957	0.0010760639335188	0.00190752184299319
SYT16	SYT16	2.25452017030408	2.08636089065398	10.6895240157372	0.00107743924345854	0.00190978007266397
HABP2	HABP2	4.69220900269927	-0.117958140135353	10.6868221844457	0.00107901398503601	0.0019123913401264
NF1	NF1	0.259292809849191	7.06090411204953	10.6843274206748	0.00108047010614505	0.00191479189884537
SLC35G5	SLC35G5	2.92038488096362	-0.41049874513197	10.6837068993769	0.00108083259497056	0.0019152540704818
KRT25	KRT25	6.05917186680541	-1.64142071124957	10.679166646604	0.00108348861196561	0.00191977994441136
SELRC1	SELRC1	-0.710364727884704	3.99113319935112	10.6720288050462	0.0010876775559906	0.00192702082897187
CEP44	CEP44	0.52218489829777	4.912032137499	10.6666105261851	0.00109086828475965	0.00193249199575567
GNRHR	GNRHR	2.50493991237168	0.231996653768949	10.6628718972019	0.00109307541631923	0.00193621983780474
BGLAP	BGLAP	3.88555168171547	-1.10467282877889	10.6624533516906	0.00109332278923687	0.00193647588542255
HCAR1	HCAR1	2.4956626786554	0.124223284620568	10.6595381006958	0.00109504736140247	0.00193934803058988
HERC5	HERC5	1.73886415193692	1.56509986146711	10.6563432517203	0.0010969404955705	0.00194251813381093
PTGS1	PTGS1	-1.34730014817455	7.57283911423357	10.6532973686806	0.00109874844151437	0.00194553679945845
LRRC16B	LRRC16B	3.48970152956428	-0.318744090997345	10.6504610928735	0.00110043468105055	0.00194833941414168
KRTAP5-8	KRTAP5-8	5.0808179894589	-1.50316400433539	10.6458128168785	0.00110320386442815	0.0019530586932483
PTP4A1	PTP4A1	0.464372992563063	7.43194863966143	10.6428431366501	0.00110497672354889	0.00195593189814755
UBE2R2	UBE2R2	-0.284248625544696	5.91275355127379	10.6427463791539	0.00110503453492752	0.00195593189814755
OSCP1	OSCP1	-0.662582190273658	3.13766084152547	10.6360314519646	0.00110905410247101	0.00196278939547439
TLE3	TLE3	0.571447577191694	3.98535056704063	10.6359261942039	0.00110911722756005	0.00196278939547439
RPL5	RPL5	-0.381047596061922	9.53680713425531	10.6324408624415	0.00111120950160753	0.00196616356356625
TXNL4B	TXNL4B	0.576269039803352	3.76731834665267	10.6324022969413	0.00111123267512341	0.00196616356356625
C11orf85	C11orf85	4.39204848441101	-1.03639689930759	10.6293445215576	0.00111307161018918	0.00196923228132389
CREB1	CREB1	0.275518607890128	6.46184265235154	10.6285464085768	0.00111355209888235	0.00196989730210889
NPFFR2	NPFFR2	4.92189673041199	-1.67568300964571	10.6260597410026	0.00111505049540509	0.00197236272940397
BIN2	BIN2	4.41145362816926	-0.793398925636457	10.625246641089	0.0011155408891163	0.00197304485018101
HAS2	HAS2	-1.68172053317288	7.30509789501353	10.6246081856093	0.00111592610485949	0.00197354083320676
HNRNPLL	HNRNPLL	0.370484768578606	6.35394571633929	10.6240922058491	0.0011162375225023	0.00197390622171697
SENP8	SENP8	-1.25685236375954	1.69433154886177	10.6070111266974	0.00112659652493348	0.00199203758840223
P2RX5	P2RX5	1.13172927334776	1.23641268425726	10.6018884906614	0.00112972211934821	0.00199737670612889
HPD	HPD	1.85960633248646	-0.192263685659853	10.6007027400218	0.00113044685875356	0.00199847044878493
SH3BP5	SH3BP5	-0.695109345263497	3.32808667265261	10.6000518167997	0.00113084490771338	0.00199898649774413
OGFOD3	OGFOD3	-0.643723851014905	4.25900652825277	10.5998204991768	0.00113098639592948	0.00199904897180102
KCNJ3	KCNJ3	5.14656092478686	-1.61671361426499	10.5995968862382	0.00113112318850694	0.00199910313524317
IQCJ-SCHIP1	IQCJ-SCHIP1	0.47420371421561	3.111450183369	10.5901231470806	0.00113693403964671	0.00200918445797752
PRR24	PRR24	0.685393309095434	2.29933819123795	10.5886256624627	0.00113785530313804	0.00201062384349773
EPSTI1	EPSTI1	1.60016880449114	3.08386120383456	10.5882004894518	0.00113811701031464	0.00201089761283944
HIST1H2BM	HIST1H2BM	-1.70476649561666	4.55172240761203	10.5867189733547	0.00113902940531611	0.00201232089965462
MAPKAP1	MAPKAP1	-0.295438798101048	7.00444500706126	10.5819025996712	0.00114200069634515	0.00201738102563251
CCDC109B	CCDC109B	-0.544045158502126	4.49206773956054	10.5806865121257	0.00114275215760114	0.0020185191693962
RIMS3	RIMS3	1.91904347130593	0.230575978690012	10.5801035831895	0.00114311254628609	0.00201896638696483
CLPSL2	CLPSL2	5.00953652039974	-1.55050132926891	10.5797468042178	0.00114333317724482	0.002019166703587
ATF6	ATF6	0.272165536619839	6.87130736764138	10.5777556249909	0.00114456530743686	0.00202115315845835
TPRKB	TPRKB	-0.628301721838329	4.27130217010418	10.5756681674242	0.00114585845653694	0.00202324698218266
KIAA1737	KIAA1737	-0.672788914145886	4.10623090289036	10.5731988320552	0.00114739008194442	0.00202576145244766
MYPN	MYPN	-1.05419490988048	4.9352551127774	10.5708516167706	0.00114884788151038	0.00202814512115532
TANC2	TANC2	0.483099432330136	6.48710851317727	10.5692771696338	0.00114982678308418	0.00202968298864226
OR1S2	OR1S2	6.14400243173453	-1.68410124594641	10.5639725156297	0.00115313113054269	0.00203532507792975
SS18	SS18	-0.315130527519793	7.15370771717501	10.5635200733942	0.00115341340778329	0.00203563252823378
C16orf46	C16orf46	1.51827455102404	0.454292062233589	10.5632274757733	0.00115359599571241	0.00203576399805583
FLT1	FLT1	-0.771103443869346	5.29144557138451	10.5546919382201	0.00115893526481492	0.00204499464464155
MPP1	MPP1	-0.562107477404452	3.93640726474344	10.5490863540526	0.00116245534366379	0.00205101381742741
SETD8	SETD8	-0.507760932608423	6.1527452882106	10.5482062019663	0.00116300902513857	0.00205179849840138
TBPL2	TBPL2	4.89577361892556	-1.5451424942813	10.544212157606	0.00116552493235754	0.00205587634630795
PDZRN4	PDZRN4	5.24563323821056	-1.63004988369043	10.5441902063236	0.00116553877499761	0.00205587634630795
PCDHA7	PCDHA7	2.19843645065841	-0.400728738685489	10.5376512480532	0.00116966970409046	0.0020629696138917
LIMD2	LIMD2	-0.716714054905761	3.600246054372	10.5358357630336	0.00117081924589275	0.00206480371363407
C8orf86	C8orf86	3.75770588415516	-0.467385503705194	10.5283174603863	0.00117559192020023	0.0020730264637763
DUOX1	DUOX1	1.17235049753847	1.03404891628358	10.525383796481	0.00117745956666686	0.00207612545820025
ASAH2	ASAH2	1.26399978064049	1.4636667383948	10.5222654548153	0.0011794480755441	0.00207943696000019
SV2B	SV2B	4.33659043342486	-0.982674547396116	10.516972962561	0.00118283078077049	0.00208520566266505
SLC45A2	SLC45A2	2.18447356399266	-0.247703258307189	10.5161060968477	0.00118338577430444	0.0020859887951587
NT5C1B	NT5C1B	1.95177841625348	0.234240126302673	10.512045001568	0.00118598932052548	0.00209038248698703
FBXO43	FBXO43	1.57229832705676	1.18368260884489	10.5114916421975	0.00118634452461502	0.00209081287966261
GAP43	GAP43	-2.53455646372303	2.89502290926968	10.5107039716397	0.00118685031987465	0.00209150856874702
LPCAT2	LPCAT2	0.40699256303499	6.62176297833101	10.5066170778289	0.00118947818572429	0.00209591427461769
CCDC177	CCDC177	4.32831439131761	-1.95109813194377	10.5064698439176	0.0011895729666749	0.00209591427461769
RILPL2	RILPL2	-0.629119191839195	4.04084381034848	10.5047465568045	0.00119068289078981	0.00209767360919032
DDX46	DDX46	0.298309503667245	6.67287666271623	10.5034273874282	0.00119153324130094	0.00209897535622679
RINL	RINL	1.02536735378732	1.93397327187866	10.5011123359967	0.00119302703364122	0.00210141022489386
NME3	NME3	-0.904963454949779	3.13100150488848	10.4933334119449	0.00119806029794878	0.00211007851784059
HACE1	HACE1	0.274472228630862	5.20252728578571	10.4874182487942	0.00120190201428556	0.0021166467771685
GCGR	GCGR	5.87871998595902	-1.30615850746339	10.4750654363723	0.00120996503238268	0.00213064716735512
BYSL	BYSL	0.524771997283032	4.44986116869423	10.4640135130864	0.00121722530954785	0.00214323151222088
CACNG1	CACNG1	4.40059711521458	-0.898665017140942	10.4582049646244	0.00122105874356019	0.00214978024843126
BIRC6	BIRC6	0.270619903971873	8.59905303736196	10.4553472196281	0.00122294923450656	0.00215290735964312
GK2	GK2	5.6917428793349	-1.35014384894301	10.4535106888051	0.00122416572227103	0.00215484746682216
EFCAB3	EFCAB3	4.07703236075111	-1.31263846406139	10.4529392330791	0.00122454449486535	0.00215531275437376
NMBR	NMBR	3.99981733454513	-1.09767043757768	10.4512398242345	0.00122567159886808	0.00215709496509508
PRG2	PRG2	5.82288123528397	-1.87139583684381	10.4481717849822	0.00122770908289758	0.0021604788972351
ABCD3	ABCD3	-0.240897177128979	6.66561364415521	10.447882143056	0.00122790161099642	0.00216061581237929
PRND	PRND	3.41250899983136	-0.891705924130629	10.44263617616	0.00123139395443496	0.00216655851493587
TAF11	TAF11	-0.477409727360781	4.37116718306969	10.4416296919643	0.0012320651391629	0.00216753692348013
AKIRIN1	AKIRIN1	-0.483657071573047	6.29597981094864	10.4397514063498	0.00123331868425037	0.00216951338225633
IRX3	IRX3	-1.12473961622686	2.78815104395983	10.4396011981734	0.00123341898708748	0.00216951338225633
